name,turnover,holding_period_days,concentration_hhi,buy_sell_symmetry,volatility_pref,ind_交通运输,ind_传媒,ind_公用事业,ind_农林牧渔,ind_化工,ind_医药生物,ind_商贸零售,ind_国防军工,ind_基础化工,ind_家用电器,ind_建筑材料,ind_建筑装饰,ind_房地产,ind_有色金属,ind_机械设备,ind_汽车,ind_煤炭,ind_环保,ind_电力设备,ind_电子,ind_石油石化,ind_社会服务,ind_纺织服饰,ind_综合,ind_美容护理,ind_计算机,ind_轻工制造,ind_通信,ind_钢铁,ind_银行,ind_非银金融,ind_食品饮料
均衡持仓,7.238522510195833,63.96118560338744,0.08476455766786194,0.5004963089168787,0.09136933888664049,0.007413626368484965,6.456687705486499e-08,0.043030184235806554,6.456687705486499e-08,6.456687705486499e-08,0.09747735447672923,0.03012249482464105,6.456687705486499e-08,0.1234611967965145,0.031750262586442354,0.03408504546063929,0.07929367843739649,0.024118656315414672,0.00813949913178972,0.06310493468061759,6.456687705486499e-08,6.456687705486499e-08,0.05108257638535548,0.032001962873781195,6.456687705486499e-08,0.00990986617061522,0.020541184582952957,0.09671406553588517,6.456687705486499e-08,0.019821172556522673,0.037877619424166405,0.1579878488540151,6.456687705486499e-08,6.456687705486499e-08,6.456687705486499e-08,6.456687705486499e-08,0.03206599549970458
形态识别,18.369368703715864,6.786335105728639,0.06703452886410362,0.5005648326324001,0.1775326613219495,0.09600070133302012,0.018912307818224804,0.0815505176780543,0.012981132297872724,2.669876136743955e-06,0.09199622260068278,0.023408731027548514,0.018636408584575822,0.052520375340226556,0.019526630264479226,0.00822167417691797,0.0163728014187058,0.04935492537078384,0.02434399397785647,0.0513558405086299,0.059949916658597044,0.01645274497599943,0.006870974701099476,0.03956613776885677,0.03841489146135021,0.004919452010163113,0.02407098067309411,0.015322832891971021,0.027302643163603965,0.002985474180813906,0.02803673747882961,0.020038019662963064,0.028000559604785927,0.02752541070659039,0.03741941129092765,0.019833470489206164,0.03810541000743261
成长红利量化选股,3.664097208349128,63.714320071522806,0.029764948265298886,0.5056911375062593,0.1843614781342837,0.08694163930383858,0.03502885462694928,0.02919620236403745,0.007152388336865399,1.8350561574514204e-08,0.06400356027376211,0.04402116196205185,1.8350561574514204e-08,0.04000604092109632,0.04005817487447475,0.013076426640812225,0.02415394495441408,0.06101330499000184,0.015341877007440935,0.033749857174043475,0.03301055015381756,0.0561456533627474,0.015154341405501693,0.027749443858584157,0.013734496095380001,0.005061213290575839,0.015823377310972456,0.08645171586825848,1.8350561574514204e-08,1.8350561574514204e-08,0.008777862766380226,0.04667182741688284,0.002159677548583436,0.02622339323206467,0.12153257642579636,0.018736327173631082,0.02902403725878925
房地产etf增强,5.606733585977286,44.96195423276709,0.32525465743271004,0.4934090385848472,0.09261714124869598,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,0.06901327370604345,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,0.9309855243279894,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08,4.006553223848929e-08
旅游etf增强,22.398513085965607,11.518535605963518,0.0716489927840692,0.4998272741450678,0.1025120755281624,0.24459835006491698,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,0.020324766237920212,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,0.03226012463259065,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,0.6750599586627695,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,9.349682273046559e-09,0.027756547960381225
机器人ETF优选策略,14.447280607405663,20.78427536696933,0.16353419483921294,0.5066893785147145,0.11434870442678917,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,0.5191192009844161,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,0.26624294664715487,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,0.21463697358514053,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08,3.030287201561999e-08
杠铃,15.258041774013194,18.395213543670643,0.09675069927392305,0.4992941860389894,0.0859605068224111,0.10057299210205063,1.657433145091215e-08,0.009652571683895904,0.009055009711168202,1.657433145091215e-08,0.011391853113008877,0.008879520874985333,1.657433145091215e-08,0.044892300060729536,0.006573806501851864,0.009583074666295023,0.017349429446623578,0.0009397591150123799,0.07234827153188049,0.06301138854458162,0.022742398265697367,0.006752278761049285,0.002116547889087296,0.0009218539917871042,0.00472930396141652,0.012200273312027471,0.005110584414278927,0.11947641884795106,0.00513827175575499,0.005051084991526958,0.003632296496190318,0.022365826441217256,1.657433145091215e-08,0.06180690350219947,0.3668747853800763,1.657433145091215e-08,0.0068311117659990254
沪深300增强策略,6.361205520810587,64.2243882764184,0.2280962755200305,0.5273200092959698,0.08790893624171603,0.11789236622732117,0.03226186822890822,1.0414782522706121e-07,1.0414782522706121e-07,1.0414782522706121e-07,0.1165577355552716,1.0414782522706121e-07,1.0414782522706121e-07,0.11685041122403195,1.0414782522706121e-07,0.05435213381011434,0.06365334827183237,1.0414782522706121e-07,0.23973675495651117,1.0414782522706121e-07,1.0414782522706121e-07,1.0414782522706121e-07,1.0414782522706121e-07,0.04197259282863426,0.021874896303599817,0.03547029862681109,1.0414782522706121e-07,1.0414782522706121e-07,1.0414782522706121e-07,1.0414782522706121e-07,1.0414782522706121e-07,1.0414782522706121e-07,0.13139808784756143,0.027977423162898057,1.0414782522706121e-07,1.0414782522706121e-07,1.0414782522706121e-07
游戏etf增强,14.704322081645817,22.195799876466953,0.1603364526384922,0.4997693964580526,0.12239381163816225,2.143606671146086e-08,0.999999335481932,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08,2.143606671146086e-08
煤炭周期优选动态轮动策略,4.523070402783023,68.60366041218087,0.19514253394765058,0.547385238430604,0.09142148069700169,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,0.9999945355738021,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07,1.762718128356904e-07
申万动量,14.470807886242167,21.817410460733527,0.18815871788962618,0.4976526719925707,0.11531549872961172,0.0081229295533571,7.352719477894587e-09,7.352719477894587e-09,0.07337430066056468,7.352719477894587e-09,0.06489310700832705,7.352719477894587e-09,7.352719477894587e-09,0.041591639102482474,0.037856834795526165,0.00043505980528519704,0.08495412499174004,0.030999495226707405,0.14450069813048783,0.08572795686059771,0.005423856797710918,7.352719477894587e-09,7.352719477894587e-09,7.352719477894587e-09,0.051713249649815406,0.008815483544000016,0.06263988863437607,0.14282085173892003,7.352719477894587e-09,0.009499170606649694,0.013289810424376148,0.12531410670410476,7.352719477894587e-09,7.352719477894587e-09,7.352719477894587e-09,7.352719477894587e-09,0.008027340179618005
科创参数加强板,6.446172906989365,18.36668425925926,0.029805347328887132,0.5044845744912286,0.2715785798924655,2.0891341615252653e-08,2.0891341615252653e-08,0.002143472588883016,2.0891341615252653e-08,2.0891341615252653e-08,0.0706912235404585,2.0891341615252653e-08,0.007910861663073497,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,0.0250178205032682,0.8489454675091969,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,0.03506979371667859,2.0891341615252653e-08,0.01022083819490095,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08,2.0891341615252653e-08
综合全,51.0654301750254,6.768233506728854,0.5342910863613629,0.4972600286884971,0.12876634421043714,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,0.14528763538309544,1.068436300249316e-08,0.026509379519479553,1.068436300249316e-08,1.068436300249316e-08,0.10417051735909676,0.41080819832091364,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,0.25559348671841753,1.068436300249316e-08,1.068436300249316e-08,1.068436300249316e-08,0.057630504905559043,1.068436300249316e-08,1.068436300249316e-08
综合拆分1,40.25396269697814,8.722060466890419,0.5536750178393015,0.49655369618716994,0.12353221439365764,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,0.15862937074978714,1.0944015405862057e-08,0.023346976022210683,1.0944015405862057e-08,1.0944015405862057e-08,0.12019336009336887,0.3222544652142701,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,0.1685612654076353,1.0944015405862057e-08,1.0944015405862057e-08,1.0944015405862057e-08,0.2070142779683272,1.0944015405862057e-08,1.0944015405862057e-08
综合拆分2,47.72146126966178,7.641566178496743,0.541199742563257,0.49875932441307447,0.11125896656246197,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,0.14475283045290321,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,0.09172117338405103,0.28334226776381183,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,0.25886506867874964,9.003173967628838e-09,9.003173967628838e-09,9.003173967628838e-09,0.2104089239931325,9.003173967628838e-09,0.010909501644828663
行业etf增强,43.48947165597939,8.46680820880957,0.5105836560641976,0.49995605662907516,0.09532427627902688,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,0.10611915611612166,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,0.23355755771446132,1.2748931543353004e-08,1.2748931543353004e-08,0.0587491707811776,1.2748931543353004e-08,0.12222192611136812,0.09371886920072377,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,1.2748931543353004e-08,0.266889107125315,0.03750277198655386,0.08124113498992164
计算机ETF优选策略,7.998487819048814,35.902680147168795,0.21880365234239696,0.51380342714858,0.09389957580884882,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,0.9999982385081849,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08,5.6822316616980995e-08
通信etf增强,18.89212715041112,20.59472354200763,0.20613017120773108,0.49693150269338204,0.2244399810688887,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,0.22154026773050317,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,0.16054071507207018,5.029973149313824e-09,0.6179188713282054,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09,5.029973149313824e-09
酒etf增强,22.3315101427966,14.198351680354127,0.14537489162328723,0.5000212428339016,0.0824826119869443,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,0.03198867545122805,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,1.358581199344974e-08,0.9680109169744122
锤子策略,34.138096840342136,9.241641977562168,0.18345618434881095,0.4997350556569281,0.09167371912116587,0.10633460646409135,0.009950958384739788,0.11007817693512895,0.0775338737250586,1.0069587907637916e-08,0.05556615079985539,0.06658327726551491,0.026228648143565462,0.08604912962919135,0.015358316554611947,1.0069587907637916e-08,0.04572033941489097,0.039884338636984276,1.0069587907637916e-08,0.02723068330210505,0.009572986018402476,1.0069587907637916e-08,1.0069587907637916e-08,0.05280155599506886,1.0069587907637916e-08,1.0069587907637916e-08,0.03669397131644255,0.007960935749516104,0.024379166752703414,1.0069587907637916e-08,1.0069587907637916e-08,1.0069587907637916e-08,0.023304389271632576,0.022230548428198063,0.003259273898424788,0.07098443187908132,0.08229414073891252
食品etf增强,2.8415956104538513,58.98637137989778,0.40756204761048537,0.49972681505443867,0.053901249278796394,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,3.9188878202516935e-07,0.9999878514477573
